# Data source: https://coronadatascraper.com/timeseries-byLocation.json
# Data provenance: Coronadatascraper.com
# License: Scraped from many sources, no clear license
location	time	cases	deaths	hospitalized	ICU	recovered
Thailand	2020-01-22	2	0			0
Thailand	2020-01-23	3	0			0
Thailand	2020-01-24	5	0			0
Thailand	2020-01-25	7	0			0
Thailand	2020-01-26	8	0			2
Thailand	2020-01-27	8	0			2
Thailand	2020-01-28	14	0			5
Thailand	2020-01-29	14	0			5
Thailand	2020-01-30	14	0			5
Thailand	2020-01-31	19	0			5
Thailand	2020-02-01	19	0			5
Thailand	2020-02-02	19	0			5
Thailand	2020-02-03	19	0			5
Thailand	2020-02-04	25	0			5
Thailand	2020-02-05	25	0			5
Thailand	2020-02-06	25	0			5
Thailand	2020-02-07	25	0			5
Thailand	2020-02-08	32	0			10
Thailand	2020-02-09	32	0			10
Thailand	2020-02-10	32	0			10
Thailand	2020-02-11	33	0			10
Thailand	2020-02-12	33	0			10
Thailand	2020-02-13	33	0			12
Thailand	2020-02-14	33	0			12
Thailand	2020-02-15	33	0			12
Thailand	2020-02-16	34	0			14
Thailand	2020-02-17	35	0			15
Thailand	2020-02-18	35	0			15
Thailand	2020-02-19	35	0			15
Thailand	2020-02-20	35	0			15
Thailand	2020-02-21	35	0			17
Thailand	2020-02-22	35	0			17
Thailand	2020-02-23	35	0			21
Thailand	2020-02-24	35	0			21
Thailand	2020-02-25	37	0			22
Thailand	2020-02-26	40	0			22
Thailand	2020-02-27	40	0			22
Thailand	2020-02-28	41	0			28
Thailand	2020-02-29	42	0			28
Thailand	2020-03-01	42	1			28
Thailand	2020-03-02	43	1			31
Thailand	2020-03-03	43	1			31
Thailand	2020-03-04	43	1			31
Thailand	2020-03-05	47	1			31
Thailand	2020-03-06	48	1			31
Thailand	2020-03-07	50	1			31
Thailand	2020-03-08	50	1			31
Thailand	2020-03-09	50	1			31
Thailand	2020-03-10	53	1			33
Thailand	2020-03-11	59	1			34
Thailand	2020-03-12	70	1			34
Thailand	2020-03-13	75	1			35
Thailand	2020-03-14	82	1			35
Thailand	2020-03-15	114	1			35
Thailand	2020-03-16	147	1			35
Thailand	2020-03-17	177	1			41
Thailand	2020-03-18	212	1			42
Thailand	2020-03-19	272	1			42
Thailand	2020-03-20	322	1			42
Thailand	2020-03-21	411	1			42
Thailand	2020-03-22	599	1			44
Thailand	2020-03-23	599	1			44
Thailand	2020-03-24	827	4			
Japan	2020-01-22	2	0			0
Japan	2020-01-23	1	0			0
Japan	2020-01-24	2	0			0
Japan	2020-01-25	2	0			0
Japan	2020-01-26	4	0			1
Japan	2020-01-27	4	0			1
Japan	2020-01-28	7	0			1
Japan	2020-01-29	7	0			1
Japan	2020-01-30	11	0			1
Japan	2020-01-31	15	0			1
Japan	2020-02-01	20	0			1
Japan	2020-02-02	20	0			1
Japan	2020-02-03	20	0			1
Japan	2020-02-04	22	0			1
Japan	2020-02-05	22	0			1
Japan	2020-02-06	45	0			1
Japan	2020-02-07	25	0			1
Japan	2020-02-08	25	0			1
Japan	2020-02-09	26	0			1
Japan	2020-02-10	26	0			4
Japan	2020-02-11	26	0			9
Japan	2020-02-12	28	0			9
Japan	2020-02-13	28	1			9
Japan	2020-02-14	29	1			9
Japan	2020-02-15	43	1			12
Japan	2020-02-16	59	1			12
Japan	2020-02-17	66	1			12
Japan	2020-02-18	74	1			13
Japan	2020-02-19	84	1			18
Japan	2020-02-20	94	1			18
Japan	2020-02-21	105	1			22
Japan	2020-02-22	122	1			22
Japan	2020-02-23	147	1			22
Japan	2020-02-24	159	1			22
Japan	2020-02-25	170	1			22
Japan	2020-02-26	189	2			22
Japan	2020-02-27	214	4			22
Japan	2020-02-28	228	4			22
Japan	2020-02-29	241	5			32
Japan	2020-03-01	256	6			32
Japan	2020-03-02	274	6			32
Japan	2020-03-03	293	6			43
Japan	2020-03-04	331	6			43
Japan	2020-03-05	360	6			43
Japan	2020-03-06	420	6			46
Japan	2020-03-07	461	6			76
Japan	2020-03-08	502	6			76
Japan	2020-03-09	511	10			76
Japan	2020-03-10	581	10			101
Japan	2020-03-11	639	15			118
Japan	2020-03-12	639	16			118
Japan	2020-03-13	701	19			118
Japan	2020-03-14	773	22			118
Japan	2020-03-15	839	22			118
Japan	2020-03-16	825	27			144
Japan	2020-03-17	878	29			144
Japan	2020-03-18	889	29			144
Japan	2020-03-19	924	29			150
Japan	2020-03-20	963	33			191
Japan	2020-03-21	1007	35			232
Japan	2020-03-22	1086	40			235
Japan	2020-03-23	1086	40			235
Japan	2020-03-24	1193	43			
Singapore	2020-01-22	0	0			0
Singapore	2020-01-23	1	0			0
Singapore	2020-01-24	3	0			0
Singapore	2020-01-25	3	0			0
Singapore	2020-01-26	4	0			0
Singapore	2020-01-27	5	0			0
Singapore	2020-01-28	7	0			0
Singapore	2020-01-29	7	0			0
Singapore	2020-01-30	10	0			0
Singapore	2020-01-31	13	0			0
Singapore	2020-02-01	16	0			0
Singapore	2020-02-02	18	0			0
Singapore	2020-02-03	18	0			0
Singapore	2020-02-04	24	0			0
Singapore	2020-02-05	28	0			0
Singapore	2020-02-06	28	0			0
Singapore	2020-02-07	30	0			0
Singapore	2020-02-08	33	0			2
Singapore	2020-02-09	40	0			2
Singapore	2020-02-10	45	0			2
Singapore	2020-02-11	47	0			9
Singapore	2020-02-12	50	0			15
Singapore	2020-02-13	58	0			15
Singapore	2020-02-14	67	0			17
Singapore	2020-02-15	72	0			18
Singapore	2020-02-16	75	0			18
Singapore	2020-02-17	77	0			24
Singapore	2020-02-18	81	0			29
Singapore	2020-02-19	84	0			34
Singapore	2020-02-20	84	0			34
Singapore	2020-02-21	85	0			37
Singapore	2020-02-22	85	0			37
Singapore	2020-02-23	89	0			51
Singapore	2020-02-24	89	0			51
Singapore	2020-02-25	91	0			53
Singapore	2020-02-26	93	0			62
Singapore	2020-02-27	93	0			62
Singapore	2020-02-28	93	0			62
Singapore	2020-02-29	102	0			72
Singapore	2020-03-01	106	0			72
Singapore	2020-03-02	108	0			78
Singapore	2020-03-03	110	0			78
Singapore	2020-03-04	110	0			78
Singapore	2020-03-05	117	0			78
Singapore	2020-03-06	130	0			78
Singapore	2020-03-07	138	0			78
Singapore	2020-03-08	150	0			78
Singapore	2020-03-09	150	0			78
Singapore	2020-03-10	160	0			78
Singapore	2020-03-11	178	0			96
Singapore	2020-03-12	178	0			96
Singapore	2020-03-13	200	0			97
Singapore	2020-03-14	212	0			105
Singapore	2020-03-15	226	0			105
Singapore	2020-03-16	243	0			109
Singapore	2020-03-17	266	0			114
Singapore	2020-03-18	313	0			114
Singapore	2020-03-19	345	0			114
Singapore	2020-03-20	385	0			124
Singapore	2020-03-21	432	2			140
Singapore	2020-03-22	455	2			144
Singapore	2020-03-23	455	2			144
Singapore	2020-03-24	558	2			
Nepal	2020-01-22	0	0			0
Nepal	2020-01-23	0	0			0
Nepal	2020-01-24	0	0			0
Nepal	2020-01-25	1	0			0
Nepal	2020-01-26	1	0			0
Nepal	2020-01-27	1	0			0
Nepal	2020-01-28	1	0			0
Nepal	2020-01-29	1	0			0
Nepal	2020-01-30	1	0			0
Nepal	2020-01-31	1	0			0
Nepal	2020-02-01	1	0			0
Nepal	2020-02-02	1	0			0
Nepal	2020-02-03	1	0			0
Nepal	2020-02-04	1	0			0
Nepal	2020-02-05	1	0			0
Nepal	2020-02-06	1	0			0
Nepal	2020-02-07	1	0			0
Nepal	2020-02-08	1	0			0
Nepal	2020-02-09	1	0			0
Nepal	2020-02-10	1	0			0
Nepal	2020-02-11	1	0			0
Nepal	2020-02-12	1	0			1
Nepal	2020-02-13	1	0			1
Nepal	2020-02-14	1	0			1
Nepal	2020-02-15	1	0			1
Nepal	2020-02-16	1	0			1
Nepal	2020-02-17	1	0			1
Nepal	2020-02-18	1	0			1
Nepal	2020-02-19	1	0			1
Nepal	2020-02-20	1	0			1
Nepal	2020-02-21	1	0			1
Nepal	2020-02-22	1	0			1
Nepal	2020-02-23	1	0			1
Nepal	2020-02-24	1	0			1
Nepal	2020-02-25	1	0			1
Nepal	2020-02-26	1	0			1
Nepal	2020-02-27	1	0			1
Nepal	2020-02-28	1	0			1
Nepal	2020-02-29	1	0			1
Nepal	2020-03-01	1	0			1
Nepal	2020-03-02	1	0			1
Nepal	2020-03-03	1	0			1
Nepal	2020-03-04	1	0			1
Nepal	2020-03-05	1	0			1
Nepal	2020-03-06	1	0			1
Nepal	2020-03-07	1	0			1
Nepal	2020-03-08	1	0			1
Nepal	2020-03-09	1	0			1
Nepal	2020-03-10	1	0			1
Nepal	2020-03-11	1	0			1
Nepal	2020-03-12	1	0			1
Nepal	2020-03-13	1	0			1
Nepal	2020-03-14	1	0			1
Nepal	2020-03-15	1	0			1
Nepal	2020-03-16	1	0			1
Nepal	2020-03-17	1	0			1
Nepal	2020-03-18	1	0			1
Nepal	2020-03-19	1	0			1
Nepal	2020-03-20	1	0			1
Nepal	2020-03-21	1	0			1
Nepal	2020-03-22	2	0			1
Nepal	2020-03-23	2	0			1
Nepal	2020-03-24	2	0			
Malaysia	2020-01-22	0	0			0
Malaysia	2020-01-23	0	0			0
Malaysia	2020-01-24	0	0			0
Malaysia	2020-01-25	3	0			0
Malaysia	2020-01-26	4	0			0
Malaysia	2020-01-27	4	0			0
Malaysia	2020-01-28	4	0			0
Malaysia	2020-01-29	7	0			0
Malaysia	2020-01-30	8	0			0
Malaysia	2020-01-31	8	0			0
Malaysia	2020-02-01	8	0			0
Malaysia	2020-02-02	8	0			0
Malaysia	2020-02-03	8	0			0
Malaysia	2020-02-04	10	0			0
Malaysia	2020-02-05	12	0			0
Malaysia	2020-02-06	12	0			0
Malaysia	2020-02-07	12	0			1
Malaysia	2020-02-08	16	0			1
Malaysia	2020-02-09	16	0			1
Malaysia	2020-02-10	18	0			1
Malaysia	2020-02-11	18	0			3
Malaysia	2020-02-12	18	0			3
Malaysia	2020-02-13	19	0			3
Malaysia	2020-02-14	19	0			3
Malaysia	2020-02-15	22	0			7
Malaysia	2020-02-16	22	0			7
Malaysia	2020-02-17	22	0			7
Malaysia	2020-02-18	22	0			13
Malaysia	2020-02-19	22	0			15
Malaysia	2020-02-20	22	0			15
Malaysia	2020-02-21	22	0			15
Malaysia	2020-02-22	22	0			15
Malaysia	2020-02-23	22	0			15
Malaysia	2020-02-24	22	0			18
Malaysia	2020-02-25	22	0			18
Malaysia	2020-02-26	22	0			18
Malaysia	2020-02-27	23	0			18
Malaysia	2020-02-28	23	0			18
Malaysia	2020-02-29	25	0			18
Malaysia	2020-03-01	29	0			18
Malaysia	2020-03-02	29	0			18
Malaysia	2020-03-03	36	0			22
Malaysia	2020-03-04	50	0			22
Malaysia	2020-03-05	50	0			22
Malaysia	2020-03-06	83	0			22
Malaysia	2020-03-07	93	0			23
Malaysia	2020-03-08	99	0			24
Malaysia	2020-03-09	117	0			24
Malaysia	2020-03-10	129	0			24
Malaysia	2020-03-11	149	0			26
Malaysia	2020-03-12	149	0			26
Malaysia	2020-03-13	197	0			26
Malaysia	2020-03-14	238	0			35
Malaysia	2020-03-15	428	0			42
Malaysia	2020-03-16	566	0			42
Malaysia	2020-03-17	673	2			49
Malaysia	2020-03-18	790	2			60
Malaysia	2020-03-19	900	2			75
Malaysia	2020-03-20	1030	3			87
Malaysia	2020-03-21	1183	4			114
Malaysia	2020-03-22	1306	10			139
Malaysia	2020-03-23	1306	10			139
Malaysia	2020-03-24	1624	16			
AUS-New South Wales	2020-1-22	0	0			0
AUS-New South Wales	2020-1-23	0	0			0
AUS-New South Wales	2020-1-24	0	0			0
AUS-New South Wales	2020-1-25	0	0			0
AUS-New South Wales	2020-1-26	3	0			0
AUS-New South Wales	2020-1-27	4	0			0
AUS-New South Wales	2020-1-28	4	0			0
AUS-New South Wales	2020-1-29	4	0			0
AUS-New South Wales	2020-1-30	4	0			2
AUS-New South Wales	2020-1-31	4	0			2
AUS-New South Wales	2020-2-1	4	0			2
AUS-New South Wales	2020-2-2	4	0			2
AUS-New South Wales	2020-2-3	4	0			2
AUS-New South Wales	2020-2-4	4	0			2
AUS-New South Wales	2020-2-5	4	0			2
AUS-New South Wales	2020-2-6	4	0			2
AUS-New South Wales	2020-2-7	4	0			2
AUS-New South Wales	2020-2-8	4	0			2
AUS-New South Wales	2020-2-9	4	0			2
AUS-New South Wales	2020-2-10	4	0			2
AUS-New South Wales	2020-2-11	4	0			2
AUS-New South Wales	2020-2-12	4	0			2
AUS-New South Wales	2020-2-13	4	0			4
AUS-New South Wales	2020-2-14	4	0			4
AUS-New South Wales	2020-2-15	4	0			4
AUS-New South Wales	2020-2-16	4	0			4
AUS-New South Wales	2020-2-17	4	0			4
AUS-New South Wales	2020-2-18	4	0			4
AUS-New South Wales	2020-2-19	4	0			4
AUS-New South Wales	2020-2-20	4	0			4
AUS-New South Wales	2020-2-21	4	0			4
AUS-New South Wales	2020-2-22	4	0			4
AUS-New South Wales	2020-2-23	4	0			4
AUS-New South Wales	2020-2-24	4	0			4
AUS-New South Wales	2020-2-25	4	0			4
AUS-New South Wales	2020-2-26	4	0			4
AUS-New South Wales	2020-2-27	4	0			4
AUS-New South Wales	2020-2-28	4	0			4
AUS-New South Wales	2020-2-29	4	0			4
AUS-New South Wales	2020-3-1	6	0			4
AUS-New South Wales	2020-3-2	6	0			4
AUS-New South Wales	2020-3-3	13	0			4
AUS-New South Wales	2020-3-4	22	1			4
AUS-New South Wales	2020-3-5	22	1			4
AUS-New South Wales	2020-3-6	26	1			4
AUS-New South Wales	2020-3-7	28	1			4
AUS-New South Wales	2020-3-8	38	2			4
AUS-New South Wales	2020-3-9	48	2			4
AUS-New South Wales	2020-3-10	55	2			4
AUS-New South Wales	2020-3-11	65	2			4
AUS-New South Wales	2020-3-12	65	2			4
AUS-New South Wales	2020-3-13	92	2			4
AUS-New South Wales	2020-3-14	112	2			4
AUS-New South Wales	2020-3-15	134	2			4
AUS-New South Wales	2020-3-16	171	2			4
AUS-New South Wales	2020-3-17	210				
AUS-New South Wales	2020-3-18	265				
AUS-New South Wales	2020-3-19	307				
AUS-New South Wales	2020-3-20	382				
AUS-New South Wales	2020-3-21	469				
AUS-New South Wales	2020-3-22	469				
AUS-New South Wales	2020-3-23	818				
AUS-New South Wales	2020-3-24	1029				
AUS-Victoria	2020-1-22	0	0			0
AUS-Victoria	2020-1-23	0	0			0
AUS-Victoria	2020-1-24	0	0			0
AUS-Victoria	2020-1-25	0	0			0
AUS-Victoria	2020-1-26	1	0			0
AUS-Victoria	2020-1-27	1	0			0
AUS-Victoria	2020-1-28	1	0			0
AUS-Victoria	2020-1-29	1	0			0
AUS-Victoria	2020-1-30	2	0			0
AUS-Victoria	2020-1-31	3	0			0
AUS-Victoria	2020-2-1	4	0			0
AUS-Victoria	2020-2-2	4	0			0
AUS-Victoria	2020-2-3	4	0			0
AUS-Victoria	2020-2-4	4	0			0
AUS-Victoria	2020-2-5	4	0			0
AUS-Victoria	2020-2-6	4	0			0
AUS-Victoria	2020-2-7	4	0			0
AUS-Victoria	2020-2-8	4	0			0
AUS-Victoria	2020-2-9	4	0			0
AUS-Victoria	2020-2-10	4	0			0
AUS-Victoria	2020-2-11	4	0			0
AUS-Victoria	2020-2-12	4	0			0
AUS-Victoria	2020-2-13	4	0			4
AUS-Victoria	2020-2-14	4	0			4
AUS-Victoria	2020-2-15	4	0			4
AUS-Victoria	2020-2-16	4	0			4
AUS-Victoria	2020-2-17	4	0			4
AUS-Victoria	2020-2-18	4	0			4
AUS-Victoria	2020-2-19	4	0			4
AUS-Victoria	2020-2-20	4	0			4
AUS-Victoria	2020-2-21	4	0			4
AUS-Victoria	2020-2-22	4	0			4
AUS-Victoria	2020-2-23	4	0			4
AUS-Victoria	2020-2-24	4	0			4
AUS-Victoria	2020-2-25	4	0			4
AUS-Victoria	2020-2-26	4	0			4
AUS-Victoria	2020-2-27	4	0			4
AUS-Victoria	2020-2-28	4	0			4
AUS-Victoria	2020-2-29	7	0			4
AUS-Victoria	2020-3-1	7	0			4
AUS-Victoria	2020-3-2	9	0			4
AUS-Victoria	2020-3-3	9	0			4
AUS-Victoria	2020-3-4	10	0			4
AUS-Victoria	2020-3-5	10	0			7
AUS-Victoria	2020-3-6	10	0			7
AUS-Victoria	2020-3-7	11	0			7
AUS-Victoria	2020-3-8	11	0			7
AUS-Victoria	2020-3-9	15	0			7
AUS-Victoria	2020-3-10	18	0			7
AUS-Victoria	2020-3-11	21	0			7
AUS-Victoria	2020-3-12	21	0			7
AUS-Victoria	2020-3-13	36	0			8
AUS-Victoria	2020-3-14	49	0			8
AUS-Victoria	2020-3-15	57	0			8
AUS-Victoria	2020-3-16	71	0			8
AUS-Victoria	2020-3-17	94				
AUS-Victoria	2020-3-18	121				
AUS-Victoria	2020-3-19	150				
AUS-Victoria	2020-3-20	178				
AUS-Victoria	2020-3-21	296				
AUS-Victoria	2020-3-22	296				
AUS-Victoria	2020-3-23	411				
AUS-Victoria	2020-3-24	466				
AUS-Queensland	2020-1-22	0	0			0
AUS-Queensland	2020-1-23	0	0			0
AUS-Queensland	2020-1-24	0	0			0
AUS-Queensland	2020-1-25	0	0			0
AUS-Queensland	2020-1-26	0	0			0
AUS-Queensland	2020-1-27	0	0			0
AUS-Queensland	2020-1-28	0	0			0
AUS-Queensland	2020-1-29	1	0			0
AUS-Queensland	2020-1-30	3	0			0
AUS-Queensland	2020-1-31	2	0			0
AUS-Queensland	2020-2-1	3	0			0
AUS-Queensland	2020-2-2	2	0			0
AUS-Queensland	2020-2-3	2	0			0
AUS-Queensland	2020-2-4	3	0			0
AUS-Queensland	2020-2-5	3	0			0
AUS-Queensland	2020-2-6	4	0			0
AUS-Queensland	2020-2-7	5	0			0
AUS-Queensland	2020-2-8	5	0			0
AUS-Queensland	2020-2-9	5	0			0
AUS-Queensland	2020-2-10	5	0			0
AUS-Queensland	2020-2-11	5	0			0
AUS-Queensland	2020-2-12	5	0			0
AUS-Queensland	2020-2-13	5	0			0
AUS-Queensland	2020-2-14	5	0			0
AUS-Queensland	2020-2-15	5	0			0
AUS-Queensland	2020-2-16	5	0			0
AUS-Queensland	2020-2-17	5	0			0
AUS-Queensland	2020-2-18	5	0			0
AUS-Queensland	2020-2-19	5	0			0
AUS-Queensland	2020-2-20	5	0			0
AUS-Queensland	2020-2-21	5	0			1
AUS-Queensland	2020-2-22	5	0			1
AUS-Queensland	2020-2-23	5	0			1
AUS-Queensland	2020-2-24	5	0			1
AUS-Queensland	2020-2-25	5	0			1
AUS-Queensland	2020-2-26	5	0			1
AUS-Queensland	2020-2-27	5	0			1
AUS-Queensland	2020-2-28	5	0			1
AUS-Queensland	2020-2-29	9	0			1
AUS-Queensland	2020-3-1	9	0			1
AUS-Queensland	2020-3-2	9	0			1
AUS-Queensland	2020-3-3	11	0			1
AUS-Queensland	2020-3-4	11	0			1
AUS-Queensland	2020-3-5	13	0			8
AUS-Queensland	2020-3-6	13	0			8
AUS-Queensland	2020-3-7	13	0			8
AUS-Queensland	2020-3-8	15	0			8
AUS-Queensland	2020-3-9	15	0			8
AUS-Queensland	2020-3-10	18	0			8
AUS-Queensland	2020-3-11	20	0			8
AUS-Queensland	2020-3-12	20	0			8
AUS-Queensland	2020-3-13	35	0			8
AUS-Queensland	2020-3-14	46	0			8
AUS-Queensland	2020-3-15	61	0			8
AUS-Queensland	2020-3-16	68	0			8
AUS-Queensland	2020-3-17	78				
AUS-Queensland	2020-3-18	94				
AUS-Queensland	2020-3-19	144				
AUS-Queensland	2020-3-20	184				
AUS-Queensland	2020-3-21	221				
AUS-Queensland	2020-3-22	259				
AUS-Queensland	2020-3-23	319				
AUS-Queensland	2020-3-24	397				
Cambodia	2020-01-22	0	0			0
Cambodia	2020-01-23	0	0			0
Cambodia	2020-01-24	0	0			0
Cambodia	2020-01-25	0	0			0
Cambodia	2020-01-26	0	0			0
Cambodia	2020-01-27	1	0			0
Cambodia	2020-01-28	1	0			0
Cambodia	2020-01-29	1	0			0
Cambodia	2020-01-30	1	0			0
Cambodia	2020-01-31	1	0			0
Cambodia	2020-02-01	1	0			0
Cambodia	2020-02-02	1	0			0
Cambodia	2020-02-03	1	0			0
Cambodia	2020-02-04	1	0			0
Cambodia	2020-02-05	1	0			0
Cambodia	2020-02-06	1	0			0
Cambodia	2020-02-07	1	0			0
Cambodia	2020-02-08	1	0			0
Cambodia	2020-02-09	1	0			0
Cambodia	2020-02-10	1	0			0
Cambodia	2020-02-11	1	0			0
Cambodia	2020-02-12	1	0			1
Cambodia	2020-02-13	1	0			1
Cambodia	2020-02-14	1	0			1
Cambodia	2020-02-15	1	0			1
Cambodia	2020-02-16	1	0			1
Cambodia	2020-02-17	1	0			1
Cambodia	2020-02-18	1	0			1
Cambodia	2020-02-19	1	0			1
Cambodia	2020-02-20	1	0			1
Cambodia	2020-02-21	1	0			1
Cambodia	2020-02-22	1	0			1
Cambodia	2020-02-23	1	0			1
Cambodia	2020-02-24	1	0			1
Cambodia	2020-02-25	1	0			1
Cambodia	2020-02-26	1	0			1
Cambodia	2020-02-27	1	0			1
Cambodia	2020-02-28	1	0			1
Cambodia	2020-02-29	1	0			1
Cambodia	2020-03-01	1	0			1
Cambodia	2020-03-02	1	0			1
Cambodia	2020-03-03	1	0			1
Cambodia	2020-03-04	1	0			1
Cambodia	2020-03-05	1	0			1
Cambodia	2020-03-06	1	0			1
Cambodia	2020-03-07	1	0			1
Cambodia	2020-03-08	2	0			1
Cambodia	2020-03-09	2	0			1
Cambodia	2020-03-10	2	0			1
Cambodia	2020-03-11	3	0			1
Cambodia	2020-03-12	3	0			1
Cambodia	2020-03-13	5	0			1
Cambodia	2020-03-14	7	0			1
Cambodia	2020-03-15	7	0			1
Cambodia	2020-03-16	7	0			1
Cambodia	2020-03-17	33	0			1
Cambodia	2020-03-18	35	0			1
Cambodia	2020-03-19	37	0			1
Cambodia	2020-03-20	51	0			1
Cambodia	2020-03-21	53	0			1
Cambodia	2020-03-22	84	0			1
Cambodia	2020-03-23	84	0			1
Cambodia	2020-03-24	91	0			
Sri Lanka	2020-01-22	0	0			0
Sri Lanka	2020-01-23	0	0			0
Sri Lanka	2020-01-24	0	0			0
Sri Lanka	2020-01-25	0	0			0
Sri Lanka	2020-01-26	0	0			0
Sri Lanka	2020-01-27	1	0			0
Sri Lanka	2020-01-28	1	0			0
Sri Lanka	2020-01-29	1	0			0
Sri Lanka	2020-01-30	1	0			0
Sri Lanka	2020-01-31	1	0			0
Sri Lanka	2020-02-01	1	0			0
Sri Lanka	2020-02-02	1	0			0
Sri Lanka	2020-02-03	1	0			0
Sri Lanka	2020-02-04	1	0			0
Sri Lanka	2020-02-05	1	0			0
Sri Lanka	2020-02-06	1	0			0
Sri Lanka	2020-02-07	1	0			0
Sri Lanka	2020-02-08	1	0			1
Sri Lanka	2020-02-09	1	0			1
Sri Lanka	2020-02-10	1	0			1
Sri Lanka	2020-02-11	1	0			1
Sri Lanka	2020-02-12	1	0			1
Sri Lanka	2020-02-13	1	0			1
Sri Lanka	2020-02-14	1	0			1
Sri Lanka	2020-02-15	1	0			1
Sri Lanka	2020-02-16	1	0			1
Sri Lanka	2020-02-17	1	0			1
Sri Lanka	2020-02-18	1	0			1
Sri Lanka	2020-02-19	1	0			1
Sri Lanka	2020-02-20	1	0			1
Sri Lanka	2020-02-21	1	0			1
Sri Lanka	2020-02-22	1	0			1
Sri Lanka	2020-02-23	1	0			1
Sri Lanka	2020-02-24	1	0			1
Sri Lanka	2020-02-25	1	0			1
Sri Lanka	2020-02-26	1	0			1
Sri Lanka	2020-02-27	1	0			1
Sri Lanka	2020-02-28	1	0			1
Sri Lanka	2020-02-29	1	0			1
Sri Lanka	2020-03-01	1	0			1
Sri Lanka	2020-03-02	1	0			1
Sri Lanka	2020-03-03	1	0			1
Sri Lanka	2020-03-04	1	0			1
Sri Lanka	2020-03-05	1	0			1
Sri Lanka	2020-03-06	1	0			1
Sri Lanka	2020-03-07	1	0			1
Sri Lanka	2020-03-08	1	0			1
Sri Lanka	2020-03-09	1	0			1
Sri Lanka	2020-03-10	1	0			1
Sri Lanka	2020-03-11	2	0			1
Sri Lanka	2020-03-12	2	0			1
Sri Lanka	2020-03-13	6	0			1
Sri Lanka	2020-03-14	10	0			1
Sri Lanka	2020-03-15	18	0			1
Sri Lanka	2020-03-16	28	0			1
Sri Lanka	2020-03-17	44	0			1
Sri Lanka	2020-03-18	51	0			1
Sri Lanka	2020-03-19	60	0			3
Sri Lanka	2020-03-20	73	0			3
Sri Lanka	2020-03-21	77	0			1
Sri Lanka	2020-03-22	82	0			3
Sri Lanka	2020-03-23	82	0			3
Sri Lanka	2020-03-24	102	0			
Germany	2020-01-22	0	0			0
Germany	2020-01-23	0	0			0
Germany	2020-01-24	0	0			0
Germany	2020-01-25	0	0			0
Germany	2020-01-26	0	0			0
Germany	2020-01-27	1	0			0
Germany	2020-01-28	4	0			0
Germany	2020-01-29	4	0			0
Germany	2020-01-30	4	0			0
Germany	2020-01-31	5	0			0
Germany	2020-02-01	8	0			0
Germany	2020-02-02	10	0			0
Germany	2020-02-03	12	0			0
Germany	2020-02-04	12	0			0
Germany	2020-02-05	12	0			0
Germany	2020-02-06	12	0			0
Germany	2020-02-07	13	0			0
Germany	2020-02-08	13	0			0
Germany	2020-02-09	14	0			0
Germany	2020-02-10	14	0			0
Germany	2020-02-11	16	0			0
Germany	2020-02-12	16	0			0
Germany	2020-02-13	16	0			1
Germany	2020-02-14	16	0			1
Germany	2020-02-15	16	0			1
Germany	2020-02-16	16	0			1
Germany	2020-02-17	16	0			1
Germany	2020-02-18	16	0			12
Germany	2020-02-19	16	0			12
Germany	2020-02-20	16	0			12
Germany	2020-02-21	16	0			14
Germany	2020-02-22	16	0			14
Germany	2020-02-23	16	0			14
Germany	2020-02-24	16	0			14
Germany	2020-02-25	17	0			14
Germany	2020-02-26	27	0			15
Germany	2020-02-27	46	0			16
Germany	2020-02-28	48	0			16
Germany	2020-02-29	79	0			16
Germany	2020-03-01	130	0			16
Germany	2020-03-02	159	0			16
Germany	2020-03-03	196	0			16
Germany	2020-03-04	262	0			16
Germany	2020-03-05	482	0			16
Germany	2020-03-06	670	0			17
Germany	2020-03-07	799	0			18
Germany	2020-03-08	1040	0			18
Germany	2020-03-09	1176	2			18
Germany	2020-03-10	1457	2			18
Germany	2020-03-11	1908	3			25
Germany	2020-03-12	2078	3			25
Germany	2020-03-13	3675	7			46
Germany	2020-03-14	4585	9			46
Germany	2020-03-15	5795	11			46
Germany	2020-03-16	7272	17			67
Germany	2020-03-17	9257	24			67
Germany	2020-03-18	12327	28			105
Germany	2020-03-19	15320	44			113
Germany	2020-03-20	19848	67			180
Germany	2020-03-21	22213	84			233
Germany	2020-03-22	24873	94			266
Germany	2020-03-23	24873	94			266
Germany	2020-03-24	32986	157			
Finland	2020-01-22	0	0			0
Finland	2020-01-23	0	0			0
Finland	2020-01-24	0	0			0
Finland	2020-01-25	0	0			0
Finland	2020-01-26	0	0			0
Finland	2020-01-27	0	0			0
Finland	2020-01-28	0	0			0
Finland	2020-01-29	1	0			0
Finland	2020-01-30	1	0			0
Finland	2020-01-31	1	0			0
Finland	2020-02-01	1	0			0
Finland	2020-02-02	1	0			0
Finland	2020-02-03	1	0			0
Finland	2020-02-04	1	0			0
Finland	2020-02-05	1	0			0
Finland	2020-02-06	1	0			0
Finland	2020-02-07	1	0			0
Finland	2020-02-08	1	0			0
Finland	2020-02-09	1	0			0
Finland	2020-02-10	1	0			0
Finland	2020-02-11	1	0			0
Finland	2020-02-12	1	0			1
Finland	2020-02-13	1	0			1
Finland	2020-02-14	1	0			1
Finland	2020-02-15	1	0			1
Finland	2020-02-16	1	0			1
Finland	2020-02-17	1	0			1
Finland	2020-02-18	1	0			1
